SeqID,SampleType,NewDate,Library,bioproject_accession,organism,env_broad_scale,env_local_scale,env_medium,host,lat_lon,taxonomy,isolate,catsite
oro169267,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169267,USA: Fox State Forest NH
oro169268,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169268,USA: Fox State Forest NH
oro169269,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169269,USA: Fox State Forest NH
oro169270,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169270,USA: Fox State Forest NH
oro169271,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169271,USA: Fox State Forest NH
oro169272,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169272,USA: Fox State Forest NH
oro169274,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169274,USA: Fox State Forest NH
oro169275,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169275,USA: Fox State Forest NH
oro169276,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169276,USA: Fox State Forest NH
oro169277,sample,2016-09-15,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169277,USA: Fox State Forest NH
oro169278,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169278,USA: Fox State Forest NH
oro169279,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169279,USA: Fox State Forest NH
oro169280,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169280,USA: Fox State Forest NH
oro169281,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169281,USA: Fox State Forest NH
oro169282,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169282,USA: Fox State Forest NH
oro169283,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169283,USA: Fox State Forest NH
oro169284,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169284,USA: Fox State Forest NH
oro169285,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169285,USA: Fox State Forest NH
oro169286,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169286,USA: Fox State Forest NH
oro169287,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169287,USA: Fox State Forest NH
oro169288,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169288,USA: Fox State Forest NH
oro169289,sample,2016-09-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169289,USA: Fox State Forest NH
oro169290,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169290,USA: Fox State Forest NH
oro169291,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169291,USA: Fox State Forest NH
oro169292,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169292,USA: Fox State Forest NH
oro169293,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169293,USA: Fox State Forest NH
oro169294,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169294,USA: Fox State Forest NH
oro169295,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169295,USA: Fox State Forest NH
oro169297,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169297,USA: Fox State Forest NH
oro169298,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169298,USA: Fox State Forest NH
oro169299,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169299,USA: Fox State Forest NH
oro169300,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169300,USA: Fox State Forest NH
oro169301,sample,2016-09-29,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro169301,USA: Fox State Forest NH
oro16contaminated1469,contaminant,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16contaminated1469,USA: Canterbury NH
oro16contaminated2192,contaminant,2016-04-14,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16contaminated2192,USA: Fox State Forest NH
oro16contaminated3564,contaminant,2016-08-30,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16contaminated3564,USA: Massabesic NH
oro16CP160001,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160001,USA: Mount Vernon NH
oro16CP160003,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160003,USA: Mount Vernon NH
oro16CP160004,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160004,USA: Mount Vernon NH
oro16CP160005,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160005,USA: Mount Vernon NH
oro16CP160006,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160006,USA: Mount Vernon NH
oro16CP160009,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160009,USA: Mount Vernon NH
oro16CP160010,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160010,USA: Mount Vernon NH
oro16CP160011,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160011,USA: Mount Vernon NH
oro16CP160017,sample,2016-10-06,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160017,USA: Mount Vernon NH
oro16CP160051,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160051,USA: Mount Vernon NH
oro16CP160052,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160052,USA: Mount Vernon NH
oro16CP160053,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160053,USA: Mount Vernon NH
oro16CP160054,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160054,USA: Mount Vernon NH
oro16CP160055,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160055,USA: Mount Vernon NH
oro16CP160056,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160056,USA: Mount Vernon NH
oro16CP160057,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160057,USA: Mount Vernon NH
oro16CP160058,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160058,USA: Mount Vernon NH
oro16CP160059,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160059,USA: Mount Vernon NH
oro16CP160062,sample,2016-09-10,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160062,USA: Mount Vernon NH
oro16CP160063,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160063,USA: Mount Vernon NH
oro16CP160064,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160064,USA: Mount Vernon NH
oro16CP160065,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160065,USA: Mount Vernon NH
oro16CP160066,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160066,USA: Mount Vernon NH
oro16CP160067,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160067,USA: Mount Vernon NH
oro16CP160068,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160068,USA: Mount Vernon NH
oro16CP160069,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160069,USA: Mount Vernon NH
oro16CP160071,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160071,USA: Mount Vernon NH
oro16CP160072,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160072,USA: Mount Vernon NH
oro16CP160073,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160073,USA: Mount Vernon NH
oro16CP160074,sample,2016-09-17,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro16CP160074,USA: Mount Vernon NH
